,timestamp,symbol,vwap,delayed_trade_date
2998,2022-08-13 17:00:00,BIOL,5.320426,2022-08-13 00:00:00
2997,2022-08-13 17:00:00,ETSY,118.5208,2022-08-13 00:00:00
2996,2022-08-13 17:00:00,HYRE,1.091816,2022-08-13 00:00:00
2995,2022-08-13 17:00:00,REAL,2.894511,2022-08-13 00:00:00
2994,2022-08-13 17:00:00,INZY,3.48,2022-08-13 00:00:00
2993,2022-08-13 17:00:00,DBVT,2.64,2022-08-13 00:00:00
2992,2022-08-13 17:00:00,FTNT,54.290206,2022-08-13 00:00:00
2991,2022-08-13 17:00:00,PLBC,31.752149,2022-08-13 00:00:00
2990,2022-08-13 17:00:00,ECOR,0.65,2022-08-13 00:00:00
2989,2022-08-13 17:00:00,AAL,15.2212,2022-08-13 00:00:00
2988,2022-08-13 17:00:00,ADTX,0.1725,2022-08-13 00:00:00
2987,2022-08-13 17:00:00,GNLN,3.260559,2022-08-13 00:00:00
2985,2022-08-13 17:00:00,PLRX,21.3,2022-08-13 00:00:00
2961,2022-08-13 17:00:00,TTD,74.51119,2022-08-13 00:00:00
2936,2022-08-13 17:00:00,LYRA,6.6,2022-08-13 00:00:00
2959,2022-08-13 17:00:00,PTON,13.523995,2022-08-13 00:00:00
2934,2022-08-13 17:00:00,FANG,133.137064,2022-08-13 00:00:00
2933,2022-08-13 17:00:00,LHCG,163.37,2022-08-13 00:00:00
2932,2022-08-13 17:00:00,FTMUSD,0.0,2022-08-13 00:00:00
2931,2022-08-13 17:00:00,RYTM,21.8,2022-08-13 00:00:00
2930,2022-08-13 17:00:00,CREX,0.6815,2022-08-13 00:00:00
2929,2022-08-13 17:00:00,BIMI,0.515613,2022-08-13 00:00:00
2928,2022-08-13 17:00:00,ALRN,0.215063,2022-08-13 00:00:00
2927,2022-08-13 17:00:00,CDLX,16.76,2022-08-13 00:00:00
2926,2022-08-13 17:00:00,ADVM,1.47,2022-08-13 00:00:00
2935,2022-08-13 17:00:00,IDRA,0.441851,2022-08-13 00:00:00
2925,2022-08-13 17:00:00,BDSX,2.61,2022-08-13 00:00:00
2923,2022-08-13 17:00:00,AVGO,558.25,2022-08-13 00:00:00
2922,2022-08-13 17:00:00,VERU,19.068948,2022-08-13 00:00:00
2921,2022-08-13 17:00:00,AGLE,0.515667,2022-08-13 00:00:00
2920,2022-08-13 17:00:00,TTOO,0.18841,2022-08-13 00:00:00
2919,2022-08-13 17:00:00,TTNP,1.44,2022-08-13 00:00:00
2918,2022-08-13 17:00:00,OEG,0.0,2022-08-13 00:00:00
2917,2022-08-13 17:00:00,CRWD,200.69935,2022-08-13 00:00:00
2916,2022-08-13 17:00:00,VRM,2.076401,2022-08-13 00:00:00
2915,2022-08-13 17:00:00,OPTN,3.760193,2022-08-13 00:00:00
2924,2022-08-13 17:00:00,WEAT,8.318789,2022-08-13 00:00:00
2960,2022-08-13 17:00:00,APPS,23.818255,2022-08-13 00:00:00
2914,2022-08-13 17:00:00,AMZN,143.228215,2022-08-13 00:00:00
2938,2022-08-13 17:00:00,CSBR,9.461275,2022-08-13 00:00:00
2958,2022-08-13 17:00:00,ROKU,83.808151,2022-08-13 00:00:00
2957,2022-08-13 17:00:00,MGTA,1.77,2022-08-13 00:00:00
2956,2022-08-13 17:00:00,CAR,189.07016,2022-08-13 00:00:00
2955,2022-08-13 17:00:00,GOCO,0.832981,2022-08-13 00:00:00
2954,2022-08-13 17:00:00,SAL,23.17597,2022-08-13 00:00:00
2937,2022-08-13 17:00:00,GHSI,0.167792,2022-08-13 00:00:00
2952,2022-08-13 17:00:00,UUP,28.249393,2022-08-13 00:00:00
2951,2022-08-13 17:00:00,AXLA,2.887697,2022-08-13 00:00:00
2950,2022-08-13 17:00:00,PRAX,4.37,2022-08-13 00:00:00
2949,2022-08-13 17:00:00,ENDP,0.374092,2022-08-13 00:00:00
2953,2022-08-13 17:00:00,ONVO,3.233387,2022-08-13 00:00:00
2947,2022-08-13 17:00:00,CORN,25.742309,2022-08-13 00:00:00
2946,2022-08-13 17:00:00,UUUU,7.0275,2022-08-13 00:00:00
2945,2022-08-13 17:00:00,REFR,2.251215,2022-08-13 00:00:00
2944,2022-08-13 17:00:00,PUBM,23.24,2022-08-13 00:00:00
2943,2022-08-13 17:00:00,AAPL,172.021421,2022-08-13 00:00:00
2942,2022-08-13 17:00:00,RUBY,0.7999,2022-08-13 00:00:00
2941,2022-08-13 17:00:00,F,16.138341,2022-08-13 00:00:00
2940,2022-08-13 17:00:00,TNXP,1.396417,2022-08-13 00:00:00
2939,2022-08-13 17:00:00,MSFT,291.975325,2022-08-13 00:00:00
2948,2022-08-13 17:00:00,LOGC,0.6,2022-08-13 00:00:00
3069,2022-08-13 18:00:00,CAPR,5.0,2022-08-13 00:00:00
3070,2022-08-13 18:00:00,NFLX,249.050131,2022-08-13 00:00:00
3071,2022-08-13 18:00:00,EIGR,9.15,2022-08-13 00:00:00
3076,2022-08-13 18:00:00,LTRPB,27.021342,2022-08-13 00:00:00
3073,2022-08-13 18:00:00,ALNA,0.12642,2022-08-13 00:00:00
3074,2022-08-13 18:00:00,STIM,4.46,2022-08-13 00:00:00
3075,2022-08-13 18:00:00,OPEN,6.297396,2022-08-13 00:00:00
3072,2022-08-13 18:00:00,EHTH,9.49,2022-08-13 00:00:00
3068,2022-08-13 18:00:00,MELI,1080.894865,2022-08-13 00:00:00
3057,2022-08-13 18:00:00,AAP,202.530296,2022-08-13 00:00:00
3066,2022-08-13 18:00:00,LWAY,6.062459,2022-08-13 00:00:00
3065,2022-08-13 18:00:00,BTCUSD,0.0,2022-08-13 00:00:00
3064,2022-08-13 18:00:00,META,180.134515,2022-08-13 00:00:00
3063,2022-08-13 18:00:00,INTU,486.65999,2022-08-13 00:00:00
3062,2022-08-13 18:00:00,CFRX,0.301088,2022-08-13 00:00:00
3061,2022-08-13 18:00:00,UPST,34.709816,2022-08-13 00:00:00
3060,2022-08-13 18:00:00,OKTA,103.9,2022-08-13 00:00:00
3059,2022-08-13 18:00:00,CDK,0.0,2022-08-13 00:00:00
3058,2022-08-13 18:00:00,MBCN,27.408747,2022-08-13 00:00:00
3077,2022-08-13 18:00:00,AMD,100.739973,2022-08-13 00:00:00
3067,2022-08-13 18:00:00,EYES,2.04,2022-08-13 00:00:00
3078,2022-08-13 18:00:00,OILK,48.873034,2022-08-13 00:00:00
3089,2022-08-13 18:00:00,REAL,2.894511,2022-08-13 00:00:00
3080,2022-08-13 18:00:00,COGT,14.13,2022-08-13 00:00:00
3056,2022-08-13 18:00:00,SNGX,0.8852,2022-08-13 00:00:00
3100,2022-08-13 18:00:00,PRCH,3.167109,2022-08-13 00:00:00
3099,2022-08-13 18:00:00,EAR,1.103914,2022-08-13 00:00:00
3098,2022-08-13 18:00:00,BTCUSDT,24557.804784,2022-08-13 00:00:00
3097,2022-08-13 18:00:00,NVDA,187.260258,2022-08-13 00:00:00
3096,2022-08-13 18:00:00,DOCU,74.399709,2022-08-13 00:00:00
3095,2022-08-13 18:00:00,MANT,95.77,2022-08-13 00:00:00
3094,2022-08-13 18:00:00,ZM,109.684567,2022-08-13 00:00:00
3093,2022-08-13 18:00:00,TSLA,899.805314,2022-08-13 00:00:00
3079,2022-08-13 18:00:00,PLRX,21.3,2022-08-13 00:00:00
3092,2022-08-13 18:00:00,BIOL,5.320426,2022-08-13 00:00:00
3090,2022-08-13 18:00:00,HYRE,1.091816,2022-08-13 00:00:00
3088,2022-08-13 18:00:00,INZY,3.48,2022-08-13 00:00:00
3087,2022-08-13 18:00:00,DBVT,2.64,2022-08-13 00:00:00
3086,2022-08-13 18:00:00,FTNT,54.290206,2022-08-13 00:00:00
3085,2022-08-13 18:00:00,PLBC,31.752149,2022-08-13 00:00:00
3084,2022-08-13 18:00:00,ECOR,0.65,2022-08-13 00:00:00
3083,2022-08-13 18:00:00,AAL,15.2212,2022-08-13 00:00:00
3082,2022-08-13 18:00:00,ADTX,0.1725,2022-08-13 00:00:00
3081,2022-08-13 18:00:00,GNLN,3.260559,2022-08-13 00:00:00
3091,2022-08-13 18:00:00,ETSY,118.5208,2022-08-13 00:00:00
3055,2022-08-13 18:00:00,TTD,74.51119,2022-08-13 00:00:00
3101,2022-08-13 18:00:00,KIRK,4.152378,2022-08-13 00:00:00
3053,2022-08-13 18:00:00,PTON,13.523995,2022-08-13 00:00:00
3027,2022-08-13 18:00:00,LHCG,163.37,2022-08-13 00:00:00
3026,2022-08-13 18:00:00,FTMUSD,0.0,2022-08-13 00:00:00
3025,2022-08-13 18:00:00,RYTM,21.8,2022-08-13 00:00:00
3024,2022-08-13 18:00:00,CREX,0.6815,2022-08-13 00:00:00
3023,2022-08-13 18:00:00,BIMI,0.515613,2022-08-13 00:00:00
3022,2022-08-13 18:00:00,ALRN,0.215063,2022-08-13 00:00:00
3021,2022-08-13 18:00:00,CDLX,16.76,2022-08-13 00:00:00
3020,2022-08-13 18:00:00,ADVM,1.47,2022-08-13 00:00:00
3019,2022-08-13 18:00:00,BDSX,2.61,2022-08-13 00:00:00
3028,2022-08-13 18:00:00,FANG,133.137064,2022-08-13 00:00:00
3018,2022-08-13 18:00:00,WEAT,8.318789,2022-08-13 00:00:00
3016,2022-08-13 18:00:00,VERU,19.068948,2022-08-13 00:00:00
3015,2022-08-13 18:00:00,AGLE,0.515667,2022-08-13 00:00:00
3014,2022-08-13 18:00:00,TTOO,0.18841,2022-08-13 00:00:00
3013,2022-08-13 18:00:00,TTNP,1.44,2022-08-13 00:00:00
3012,2022-08-13 18:00:00,OEG,0.0,2022-08-13 00:00:00
3011,2022-08-13 18:00:00,CRWD,200.69935,2022-08-13 00:00:00
3010,2022-08-13 18:00:00,VRM,2.076401,2022-08-13 00:00:00
3009,2022-08-13 18:00:00,OPTN,3.760193,2022-08-13 00:00:00
3008,2022-08-13 18:00:00,AMZN,143.228215,2022-08-13 00:00:00
3017,2022-08-13 18:00:00,AVGO,558.25,2022-08-13 00:00:00
3029,2022-08-13 18:00:00,IDRA,0.441851,2022-08-13 00:00:00
3054,2022-08-13 18:00:00,APPS,23.818255,2022-08-13 00:00:00
3031,2022-08-13 18:00:00,GHSI,0.167792,2022-08-13 00:00:00
3052,2022-08-13 18:00:00,ROKU,83.808151,2022-08-13 00:00:00
3051,2022-08-13 18:00:00,MGTA,1.77,2022-08-13 00:00:00
3050,2022-08-13 18:00:00,CAR,189.07016,2022-08-13 00:00:00
3049,2022-08-13 18:00:00,GOCO,0.832981,2022-08-13 00:00:00
3048,2022-08-13 18:00:00,SAL,23.17597,2022-08-13 00:00:00
3047,2022-08-13 18:00:00,ONVO,3.233387,2022-08-13 00:00:00
3030,2022-08-13 18:00:00,LYRA,6.6,2022-08-13 00:00:00
3045,2022-08-13 18:00:00,AXLA,2.887697,2022-08-13 00:00:00
3044,2022-08-13 18:00:00,PRAX,4.37,2022-08-13 00:00:00
3043,2022-08-13 18:00:00,ENDP,0.374092,2022-08-13 00:00:00
3046,2022-08-13 18:00:00,UUP,28.249393,2022-08-13 00:00:00
3041,2022-08-13 18:00:00,CORN,25.742309,2022-08-13 00:00:00
3042,2022-08-13 18:00:00,LOGC,0.6,2022-08-13 00:00:00
3033,2022-08-13 18:00:00,MSFT,291.975325,2022-08-13 00:00:00
3034,2022-08-13 18:00:00,TNXP,1.396417,2022-08-13 00:00:00
3035,2022-08-13 18:00:00,F,16.138341,2022-08-13 00:00:00
3032,2022-08-13 18:00:00,CSBR,9.461275,2022-08-13 00:00:00
3037,2022-08-13 18:00:00,AAPL,172.021421,2022-08-13 00:00:00
3038,2022-08-13 18:00:00,PUBM,23.24,2022-08-13 00:00:00
3039,2022-08-13 18:00:00,REFR,2.251215,2022-08-13 00:00:00
3040,2022-08-13 18:00:00,UUUU,7.0275,2022-08-13 00:00:00
3036,2022-08-13 18:00:00,RUBY,0.7999,2022-08-13 00:00:00
3169,2022-08-13 19:00:00,OPEN,6.297396,2022-08-13 00:00:00
3168,2022-08-13 19:00:00,STIM,4.46,2022-08-13 00:00:00
3167,2022-08-13 19:00:00,ALNA,0.12642,2022-08-13 00:00:00
3166,2022-08-13 19:00:00,EHTH,9.49,2022-08-13 00:00:00
3165,2022-08-13 19:00:00,EIGR,9.15,2022-08-13 00:00:00
3164,2022-08-13 19:00:00,NFLX,249.050131,2022-08-13 00:00:00
3163,2022-08-13 19:00:00,CAPR,5.0,2022-08-13 00:00:00
3162,2022-08-13 19:00:00,MELI,1080.894865,2022-08-13 00:00:00
3161,2022-08-13 19:00:00,EYES,2.04,2022-08-13 00:00:00
3150,2022-08-13 19:00:00,SNGX,0.8852,2022-08-13 00:00:00
3159,2022-08-13 19:00:00,BTCUSD,0.0,2022-08-13 00:00:00
3158,2022-08-13 19:00:00,META,180.134515,2022-08-13 00:00:00
3157,2022-08-13 19:00:00,INTU,486.65999,2022-08-13 00:00:00
3156,2022-08-13 19:00:00,CFRX,0.301088,2022-08-13 00:00:00
3155,2022-08-13 19:00:00,UPST,34.709816,2022-08-13 00:00:00
3154,2022-08-13 19:00:00,OKTA,103.9,2022-08-13 00:00:00
3153,2022-08-13 19:00:00,CDK,0.0,2022-08-13 00:00:00
3152,2022-08-13 19:00:00,MBCN,27.408747,2022-08-13 00:00:00
3151,2022-08-13 19:00:00,AAP,202.530296,2022-08-13 00:00:00
3170,2022-08-13 19:00:00,LTRPB,27.021342,2022-08-13 00:00:00
3160,2022-08-13 19:00:00,LWAY,6.062459,2022-08-13 00:00:00
3171,2022-08-13 19:00:00,AMD,100.739973,2022-08-13 00:00:00
3183,2022-08-13 19:00:00,REAL,2.894511,2022-08-13 00:00:00
3173,2022-08-13 19:00:00,PLRX,21.3,2022-08-13 00:00:00
3149,2022-08-13 19:00:00,TTD,74.51119,2022-08-13 00:00:00
3194,2022-08-13 19:00:00,PRCH,3.167109,2022-08-13 00:00:00
3193,2022-08-13 19:00:00,EAR,1.103914,2022-08-13 00:00:00
3192,2022-08-13 19:00:00,BTCUSDT,24465.858193,2022-08-13 00:00:00
3191,2022-08-13 19:00:00,NVDA,187.260258,2022-08-13 00:00:00
3190,2022-08-13 19:00:00,DOCU,74.399709,2022-08-13 00:00:00
3189,2022-08-13 19:00:00,MANT,95.77,2022-08-13 00:00:00
3188,2022-08-13 19:00:00,ZM,109.684567,2022-08-13 00:00:00
3187,2022-08-13 19:00:00,TSLA,899.805314,2022-08-13 00:00:00
3186,2022-08-13 19:00:00,BIOL,5.320426,2022-08-13 00:00:00
3185,2022-08-13 19:00:00,ETSY,118.5208,2022-08-13 00:00:00
3184,2022-08-13 19:00:00,HYRE,1.091816,2022-08-13 00:00:00
3182,2022-08-13 19:00:00,INZY,3.48,2022-08-13 00:00:00
3181,2022-08-13 19:00:00,DBVT,2.64,2022-08-13 00:00:00
3180,2022-08-13 19:00:00,FTNT,54.290206,2022-08-13 00:00:00
3179,2022-08-13 19:00:00,PLBC,31.752149,2022-08-13 00:00:00
3178,2022-08-13 19:00:00,ECOR,0.65,2022-08-13 00:00:00
3177,2022-08-13 19:00:00,AAL,15.2212,2022-08-13 00:00:00
3176,2022-08-13 19:00:00,ADTX,0.1725,2022-08-13 00:00:00
3175,2022-08-13 19:00:00,GNLN,3.260559,2022-08-13 00:00:00
3174,2022-08-13 19:00:00,COGT,14.13,2022-08-13 00:00:00
3172,2022-08-13 19:00:00,OILK,48.873034,2022-08-13 00:00:00
3195,2022-08-13 19:00:00,KIRK,4.152378,2022-08-13 00:00:00
3148,2022-08-13 19:00:00,APPS,23.818255,2022-08-13 00:00:00
3146,2022-08-13 19:00:00,ROKU,83.808151,2022-08-13 00:00:00
3121,2022-08-13 19:00:00,LHCG,163.37,2022-08-13 00:00:00
3120,2022-08-13 19:00:00,FTMUSD,0.0,2022-08-13 00:00:00
3119,2022-08-13 19:00:00,RYTM,21.8,2022-08-13 00:00:00
3118,2022-08-13 19:00:00,CREX,0.6815,2022-08-13 00:00:00
3117,2022-08-13 19:00:00,BIMI,0.515613,2022-08-13 00:00:00
3116,2022-08-13 19:00:00,ALRN,0.215063,2022-08-13 00:00:00
3115,2022-08-13 19:00:00,CDLX,16.76,2022-08-13 00:00:00
3114,2022-08-13 19:00:00,ADVM,1.47,2022-08-13 00:00:00
3112,2022-08-13 19:00:00,WEAT,8.318789,2022-08-13 00:00:00
3122,2022-08-13 19:00:00,FANG,133.137064,2022-08-13 00:00:00
3111,2022-08-13 19:00:00,AVGO,558.25,2022-08-13 00:00:00
3109,2022-08-13 19:00:00,AGLE,0.515667,2022-08-13 00:00:00
3108,2022-08-13 19:00:00,TTOO,0.18841,2022-08-13 00:00:00
3107,2022-08-13 19:00:00,TTNP,1.44,2022-08-13 00:00:00
3106,2022-08-13 19:00:00,OEG,0.0,2022-08-13 00:00:00
3105,2022-08-13 19:00:00,CRWD,200.69935,2022-08-13 00:00:00
3104,2022-08-13 19:00:00,VRM,2.076401,2022-08-13 00:00:00
3103,2022-08-13 19:00:00,OPTN,3.760193,2022-08-13 00:00:00
3102,2022-08-13 19:00:00,AMZN,143.228215,2022-08-13 00:00:00
3147,2022-08-13 19:00:00,PTON,13.523995,2022-08-13 00:00:00
3110,2022-08-13 19:00:00,VERU,19.068948,2022-08-13 00:00:00
3123,2022-08-13 19:00:00,IDRA,0.441851,2022-08-13 00:00:00
3113,2022-08-13 19:00:00,BDSX,2.61,2022-08-13 00:00:00
3125,2022-08-13 19:00:00,GHSI,0.167792,2022-08-13 00:00:00
3124,2022-08-13 19:00:00,LYRA,6.6,2022-08-13 00:00:00
3144,2022-08-13 19:00:00,CAR,189.07016,2022-08-13 00:00:00
3143,2022-08-13 19:00:00,GOCO,0.832981,2022-08-13 00:00:00
3142,2022-08-13 19:00:00,SAL,23.17597,2022-08-13 00:00:00
3141,2022-08-13 19:00:00,ONVO,3.233387,2022-08-13 00:00:00
3140,2022-08-13 19:00:00,UUP,28.249393,2022-08-13 00:00:00
3139,2022-08-13 19:00:00,AXLA,2.887697,2022-08-13 00:00:00
3138,2022-08-13 19:00:00,PRAX,4.37,2022-08-13 00:00:00
3137,2022-08-13 19:00:00,ENDP,0.374092,2022-08-13 00:00:00
3136,2022-08-13 19:00:00,LOGC,0.6,2022-08-13 00:00:00
3145,2022-08-13 19:00:00,MGTA,1.77,2022-08-13 00:00:00
3134,2022-08-13 19:00:00,UUUU,7.0275,2022-08-13 00:00:00
3135,2022-08-13 19:00:00,CORN,25.742309,2022-08-13 00:00:00
3127,2022-08-13 19:00:00,MSFT,291.975325,2022-08-13 00:00:00
3128,2022-08-13 19:00:00,TNXP,1.396417,2022-08-13 00:00:00
3129,2022-08-13 19:00:00,F,16.138341,2022-08-13 00:00:00
3126,2022-08-13 19:00:00,CSBR,9.461275,2022-08-13 00:00:00
3131,2022-08-13 19:00:00,AAPL,172.021421,2022-08-13 00:00:00
3132,2022-08-13 19:00:00,PUBM,23.24,2022-08-13 00:00:00
3133,2022-08-13 19:00:00,REFR,2.251215,2022-08-13 00:00:00
3130,2022-08-13 19:00:00,RUBY,0.7999,2022-08-13 00:00:00
3256,2022-08-13 20:00:00,MELI,1080.894865,2022-08-13 00:00:00
3263,2022-08-13 20:00:00,OPEN,6.297396,2022-08-13 00:00:00
3262,2022-08-13 20:00:00,STIM,4.46,2022-08-13 00:00:00
3261,2022-08-13 20:00:00,ALNA,0.12642,2022-08-13 00:00:00
3260,2022-08-13 20:00:00,EHTH,9.49,2022-08-13 00:00:00
3259,2022-08-13 20:00:00,EIGR,9.15,2022-08-13 00:00:00
3264,2022-08-13 20:00:00,LTRPB,27.021342,2022-08-13 00:00:00
3258,2022-08-13 20:00:00,NFLX,249.050131,2022-08-13 00:00:00
3257,2022-08-13 20:00:00,CAPR,5.0,2022-08-13 00:00:00
3255,2022-08-13 20:00:00,EYES,2.04,2022-08-13 00:00:00
3250,2022-08-13 20:00:00,CFRX,0.301088,2022-08-13 00:00:00
3253,2022-08-13 20:00:00,BTCUSD,0.0,2022-08-13 00:00:00
3252,2022-08-13 20:00:00,META,180.134515,2022-08-13 00:00:00
3251,2022-08-13 20:00:00,INTU,486.65999,2022-08-13 00:00:00
3249,2022-08-13 20:00:00,UPST,34.709816,2022-08-13 00:00:00
3248,2022-08-13 20:00:00,OKTA,103.9,2022-08-13 00:00:00
3247,2022-08-13 20:00:00,CDK,0.0,2022-08-13 00:00:00
3246,2022-08-13 20:00:00,MBCN,27.408747,2022-08-13 00:00:00
3245,2022-08-13 20:00:00,AAP,202.530296,2022-08-13 00:00:00
3265,2022-08-13 20:00:00,AMD,100.739973,2022-08-13 00:00:00
3254,2022-08-13 20:00:00,LWAY,6.062459,2022-08-13 00:00:00
3266,2022-08-13 20:00:00,OILK,48.873034,2022-08-13 00:00:00
3244,2022-08-13 20:00:00,SNGX,0.8852,2022-08-13 00:00:00
3268,2022-08-13 20:00:00,COGT,14.13,2022-08-13 00:00:00
3288,2022-08-13 20:00:00,PRCH,3.167109,2022-08-13 00:00:00
3287,2022-08-13 20:00:00,EAR,1.103914,2022-08-13 00:00:00
3286,2022-08-13 20:00:00,BTCUSDT,24429.844746,2022-08-13 00:00:00
3285,2022-08-13 20:00:00,NVDA,187.260258,2022-08-13 00:00:00
3284,2022-08-13 20:00:00,DOCU,74.399709,2022-08-13 00:00:00
3283,2022-08-13 20:00:00,MANT,95.77,2022-08-13 00:00:00
3282,2022-08-13 20:00:00,ZM,109.684567,2022-08-13 00:00:00
3281,2022-08-13 20:00:00,TSLA,899.805314,2022-08-13 00:00:00
3280,2022-08-13 20:00:00,BIOL,5.320426,2022-08-13 00:00:00
3267,2022-08-13 20:00:00,PLRX,21.3,2022-08-13 00:00:00
3279,2022-08-13 20:00:00,ETSY,118.5208,2022-08-13 00:00:00
3277,2022-08-13 20:00:00,REAL,2.894511,2022-08-13 00:00:00
3276,2022-08-13 20:00:00,INZY,3.48,2022-08-13 00:00:00
3275,2022-08-13 20:00:00,DBVT,2.64,2022-08-13 00:00:00
3274,2022-08-13 20:00:00,FTNT,54.290206,2022-08-13 00:00:00
3273,2022-08-13 20:00:00,PLBC,31.752149,2022-08-13 00:00:00
3272,2022-08-13 20:00:00,ECOR,0.65,2022-08-13 00:00:00
3271,2022-08-13 20:00:00,AAL,15.2212,2022-08-13 00:00:00
3270,2022-08-13 20:00:00,ADTX,0.1725,2022-08-13 00:00:00
3269,2022-08-13 20:00:00,GNLN,3.260559,2022-08-13 00:00:00
3278,2022-08-13 20:00:00,HYRE,1.091816,2022-08-13 00:00:00
3243,2022-08-13 20:00:00,TTD,74.51119,2022-08-13 00:00:00
3289,2022-08-13 20:00:00,KIRK,4.152378,2022-08-13 00:00:00
3241,2022-08-13 20:00:00,PTON,13.523995,2022-08-13 00:00:00
3215,2022-08-13 20:00:00,LHCG,163.37,2022-08-13 00:00:00
3214,2022-08-13 20:00:00,FTMUSD,0.0,2022-08-13 00:00:00
3213,2022-08-13 20:00:00,RYTM,21.8,2022-08-13 00:00:00
3212,2022-08-13 20:00:00,CREX,0.6815,2022-08-13 00:00:00
3211,2022-08-13 20:00:00,BIMI,0.515613,2022-08-13 00:00:00
3210,2022-08-13 20:00:00,ALRN,0.215063,2022-08-13 00:00:00
3209,2022-08-13 20:00:00,CDLX,16.76,2022-08-13 00:00:00
3208,2022-08-13 20:00:00,ADVM,1.47,2022-08-13 00:00:00
3207,2022-08-13 20:00:00,BDSX,2.61,2022-08-13 00:00:00
3216,2022-08-13 20:00:00,FANG,133.137064,2022-08-13 00:00:00
3206,2022-08-13 20:00:00,WEAT,8.318789,2022-08-13 00:00:00
3204,2022-08-13 20:00:00,VERU,19.068948,2022-08-13 00:00:00
3203,2022-08-13 20:00:00,AGLE,0.515667,2022-08-13 00:00:00
3202,2022-08-13 20:00:00,TTOO,0.18841,2022-08-13 00:00:00
3201,2022-08-13 20:00:00,TTNP,1.44,2022-08-13 00:00:00
3200,2022-08-13 20:00:00,OEG,0.0,2022-08-13 00:00:00
3199,2022-08-13 20:00:00,CRWD,200.69935,2022-08-13 00:00:00
3198,2022-08-13 20:00:00,VRM,2.076401,2022-08-13 00:00:00
3197,2022-08-13 20:00:00,OPTN,3.760193,2022-08-13 00:00:00
3196,2022-08-13 20:00:00,AMZN,143.228215,2022-08-13 00:00:00
3205,2022-08-13 20:00:00,AVGO,558.25,2022-08-13 00:00:00
3217,2022-08-13 20:00:00,IDRA,0.441851,2022-08-13 00:00:00
3242,2022-08-13 20:00:00,APPS,23.818255,2022-08-13 00:00:00
3219,2022-08-13 20:00:00,GHSI,0.167792,2022-08-13 00:00:00
3218,2022-08-13 20:00:00,LYRA,6.6,2022-08-13 00:00:00
3239,2022-08-13 20:00:00,MGTA,1.77,2022-08-13 00:00:00
3238,2022-08-13 20:00:00,CAR,189.07016,2022-08-13 00:00:00
3237,2022-08-13 20:00:00,GOCO,0.832981,2022-08-13 00:00:00
3236,2022-08-13 20:00:00,SAL,23.17597,2022-08-13 00:00:00
3235,2022-08-13 20:00:00,ONVO,3.233387,2022-08-13 00:00:00
3234,2022-08-13 20:00:00,UUP,28.249393,2022-08-13 00:00:00
3233,2022-08-13 20:00:00,AXLA,2.887697,2022-08-13 00:00:00
3232,2022-08-13 20:00:00,PRAX,4.37,2022-08-13 00:00:00
3231,2022-08-13 20:00:00,ENDP,0.374092,2022-08-13 00:00:00
3240,2022-08-13 20:00:00,ROKU,83.808151,2022-08-13 00:00:00
3229,2022-08-13 20:00:00,CORN,25.742309,2022-08-13 00:00:00
3230,2022-08-13 20:00:00,LOGC,0.6,2022-08-13 00:00:00
3221,2022-08-13 20:00:00,MSFT,291.975325,2022-08-13 00:00:00
3222,2022-08-13 20:00:00,TNXP,1.396417,2022-08-13 00:00:00
3223,2022-08-13 20:00:00,F,16.138341,2022-08-13 00:00:00
3220,2022-08-13 20:00:00,CSBR,9.461275,2022-08-13 00:00:00
3225,2022-08-13 20:00:00,AAPL,172.021421,2022-08-13 00:00:00
3226,2022-08-13 20:00:00,PUBM,23.24,2022-08-13 00:00:00
3227,2022-08-13 20:00:00,REFR,2.251215,2022-08-13 00:00:00
3228,2022-08-13 20:00:00,UUUU,7.0275,2022-08-13 00:00:00
3224,2022-08-13 20:00:00,RUBY,0.7999,2022-08-13 00:00:00
3350,2022-08-13 21:00:00,MELI,1080.894865,2022-08-13 00:00:00
3357,2022-08-13 21:00:00,OPEN,6.297396,2022-08-13 00:00:00
3356,2022-08-13 21:00:00,STIM,4.46,2022-08-13 00:00:00
3355,2022-08-13 21:00:00,ALNA,0.12642,2022-08-13 00:00:00
3354,2022-08-13 21:00:00,EHTH,9.49,2022-08-13 00:00:00
3353,2022-08-13 21:00:00,EIGR,9.15,2022-08-13 00:00:00
3352,2022-08-13 21:00:00,NFLX,249.050131,2022-08-13 00:00:00
3351,2022-08-13 21:00:00,CAPR,5.0,2022-08-13 00:00:00
3358,2022-08-13 21:00:00,LTRPB,27.021342,2022-08-13 00:00:00
3344,2022-08-13 21:00:00,CFRX,0.301088,2022-08-13 00:00:00
3347,2022-08-13 21:00:00,BTCUSD,0.0,2022-08-13 00:00:00
3346,2022-08-13 21:00:00,META,180.134515,2022-08-13 00:00:00
3345,2022-08-13 21:00:00,INTU,486.65999,2022-08-13 00:00:00
3343,2022-08-13 21:00:00,UPST,34.709816,2022-08-13 00:00:00
3342,2022-08-13 21:00:00,OKTA,103.9,2022-08-13 00:00:00
3341,2022-08-13 21:00:00,CDK,0.0,2022-08-13 00:00:00
3340,2022-08-13 21:00:00,MBCN,27.408747,2022-08-13 00:00:00
3339,2022-08-13 21:00:00,AAP,202.530296,2022-08-13 00:00:00
3359,2022-08-13 21:00:00,AMD,100.739973,2022-08-13 00:00:00
3349,2022-08-13 21:00:00,EYES,2.04,2022-08-13 00:00:00
